key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
img_02375,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.548994,
img_02376,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.644695,
img_02378,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.195471,
img_02382,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008563,
img_02387,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.375302,
img_02389,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.088488,
img_02390,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.768423,
img_02391,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.354555,
img_02392,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018376,
img_02393,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.352261,
img_02394,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.346140,
img_02395,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.429414,
img_02396,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.542828,
img_02397,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.876605,
img_02398,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.851997,
img_02399,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.211736,
img_02400,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.257177,
img_02404,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.376627,
img_02405,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.296049,
img_02406,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.024316,
img_02407,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.056093,
img_02408,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.868593,
img_02420,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.804828,
img_02421,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.779174,
img_02427,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.887890,
img_02428,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.877028,
img_02429,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.835067,
img_02431,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.520258,
img_02433,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.895822,
img_02434,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001010,
img_02435,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001410,
img_02436,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.086964,
img_02437,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.337872,
img_02438,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.227976,
img_02439,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.164093,
img_02440,bad,consensus=bad;level1=bad;level2=good;level3=bad,graded,,true,0.711710,
img_02441,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.729291,
img_02442,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.605010,
img_02443,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.487119,
img_02444,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008225,
img_02445,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.014029,
img_02446,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.903502,
img_02447,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.881372,
img_02448,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.385044,
img_02449,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.424076,
img_02450,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006459,
img_02451,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002105,
img_02452,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.256026,
img_02453,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.786486,
img_02454,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.688488,
img_02455,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.212240,
img_02456,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005114,
img_02459,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.776920,
img_02460,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.498347,
img_02461,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002178,
img_02463,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001249,
img_02464,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.205639,
img_02465,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003163,
img_02466,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.472596,
img_02467,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.379035,
img_02468,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.041144,
img_02469,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.124874,
img_02470,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.262504,
img_02471,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.033537,
img_02472,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001351,
img_02473,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.144412,
img_02474,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.064624,
img_02475,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.051613,
img_02476,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.134173,
img_02477,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.654976,
img_02480,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.761437,
img_02481,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.625978,
img_02482,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.821294,
img_02483,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.883068,
img_02484,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.776052,
img_02485,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.756264,
img_02486,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.738123,
img_02487,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.948518,
img_02488,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.928520,
img_02489,good,consensus=good;level1=good;level2=bad;level3=good,graded,,true,0.941509,
img_02490,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.081067,
img_02491,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.147675,
img_02492,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.547192,
img_02493,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.599191,
img_02494,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.619106,
img_02495,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.651212,
img_02496,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.397835,
img_02497,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.578973,
img_02498,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.619430,
img_02499,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.525069,
img_02500,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.405959,
img_02503,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.166030,
img_02504,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.163639,
img_02505,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.595616,
img_02506,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.532575,
img_02507,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.609659,
img_02508,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.387218,
img_02509,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.014235,
img_02510,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.770673,
img_02511,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.812729,
img_02512,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.737556,
img_02513,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.615361,
img_02514,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.136749,
img_02515,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.813914,
img_02516,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.896466,
img_02517,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.890317,
img_02518,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.021111,
img_02519,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.802915,
img_02520,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.477445,
img_02522,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.714334,
img_02523,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.673764,
img_02524,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008134,
img_02525,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.550170,
img_02526,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.172577,
img_02527,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.487445,
img_02528,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001343,
img_02529,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002233,
img_02531,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.903949,
img_02532,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.606131,
img_02533,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.227946,
img_02534,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.365877,
img_02535,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.513828,
img_02536,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.187478,
img_02537,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.011466,
img_02538,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.480191,
img_02539,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.405080,
img_02540,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.818768,
img_02543,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.930373,
img_02544,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.180840,
img_02545,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.850481,
img_02546,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.803192,
img_02547,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003630,
img_02548,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.162221,
img_02549,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.699030,
img_02550,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.616833,
img_02551,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.613261,
img_02552,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.492730,
img_02553,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.344224,
img_02554,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.369575,
img_02555,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.044277,
img_02556,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.065132,
img_02557,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000728,
img_02559,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002677,
img_02560,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.502919,
img_02561,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.434748,
img_02562,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.032111,
img_02563,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.289418,
img_02564,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.460169,
img_02565,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.892322,
img_02566,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.763287,
img_02567,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.698898,
img_02568,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.618261,
img_02569,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.081188,
img_02570,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.242925,
img_02571,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.752003,
img_02572,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.721763,
img_02573,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.026195,
img_02574,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018594,
img_02575,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.820971,
img_02576,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.740729,
img_02577,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.914233,
img_02578,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.695058,
img_02579,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.212328,
img_02580,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.036204,
img_02581,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001097,
img_02582,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001618,
img_02583,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.916308,
img_02584,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.310860,
img_02587,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.211502,
img_02588,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.249017,
img_02589,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.767786,
img_02590,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.878774,
img_02591,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.793931,
img_02592,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.754678,
img_02593,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.719148,
img_02594,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.593786,
img_02595,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.808464,
img_02597,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.592841,
img_02599,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.032635,
img_02600,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.050361,
img_02601,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.102179,
img_02602,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.784209,
img_02603,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.711694,
img_02604,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.694089,
img_02605,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.028609,
img_02606,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.528233,
img_02607,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.095534,
img_02608,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.672118,
img_02609,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.309075,
img_02610,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.338956,
img_02611,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.233814,
img_02612,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018020,
img_02652,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.878024,
img_02656,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.851076,
img_02724,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.746252,
img_02743,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.014620,
img_02744,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.041807,
img_02745,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.399927,
img_02747,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.020462,
img_02748,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.595602,
img_02749,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.383095,
img_02750,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.669987,
img_02751,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.155864,
img_02752,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.151609,
img_02763,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.012816,
img_02829,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.665203,
img_02873,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004370,
img_02909,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.028689,
img_03128,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.054471,
img_03178,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.468312,
img_03189,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.897616,
img_03285,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.415632,
img_03322,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.041318,
img_03355,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002331,
img_03361,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.064169,
img_03424,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.511435,
img_03595,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.709493,
img_03716,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.030685,
img_03718,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005284,
img_03723,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.413254,
img_03727,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.020883,
img_03745,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.078768,
img_03750,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.846545,
img_03756,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.964188,
img_03764,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.501531,
img_03776,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.132560,
img_03779,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.277940,
img_03792,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.089450,
img_03794,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.521436,
img_03812,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.162296,
img_03821,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.043732,
img_03830,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.267162,
img_03836,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.055457,
img_03849,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.675168,
img_03863,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.019273,
img_03869,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.750546,
img_03873,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.101676,
img_03890,usable,consensus=usable;level1=bad;level2=usable;level3=good,graded,,true,0.330214,
img_03949,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.857011,
img_03995,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.877875,
img_04121,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003313,
img_04132,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.420545,
img_04157,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002832,
img_04180,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001273,
img_04228,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.567377,
img_04239,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.926260,
img_04245,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.633339,
img_04264,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.130304,
img_04305,bad,consensus=bad;level1=bad;level2=bad;level3=good,graded,,true,0.478462,
img_04366,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.095820,
img_04416,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001511,
img_04448,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.807266,
img_04507,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.097495,
img_04518,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.339268,
img_04525,usable,consensus=usable;level1=bad;level2=usable;level3=good,graded,,true,0.690624,
img_04563,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.914625,
img_04597,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.012479,
img_04599,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.023688,
img_04627,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.557804,
img_04645,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.127836,
img_04658,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.739788,
img_04718,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.777549,
img_04738,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.096883,
img_04741,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.866980,
img_04750,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.938685,
img_04758,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.168481,
img_04772,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.546955,
img_04790,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.132286,
img_04825,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.896081,
img_04840,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.507266,
img_04843,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004163,
img_04856,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.045914,
img_04877,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.753300,
img_04884,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.462810,
img_04979,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.647553,
img_05002,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.022948,
img_05007,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.207531,
img_05065,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.153347,
img_05090,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.819436,
img_05106,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.048107,
img_05123,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.401766,
img_05132,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.176690,
img_05148,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.575986,
img_05162,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005094,
img_05164,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.608617,
img_05166,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.111529,
img_05191,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.276172,
img_05192,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.437114,
img_05226,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.327812,
img_05239,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002166,
img_05251,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.077009,
img_05266,bad,consensus=bad;level1=bad;level2=bad;level3=good,graded,,true,0.754575,
img_05293,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.685032,
img_05299,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.125079,
img_05300,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001796,
img_05415,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.805938,
img_05417,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.295608,
img_05430,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.199398,
img_05466,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.332241,
img_05470,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.176886,
img_05471,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.678852,
img_05474,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.064981,
img_05496,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.048197,
img_05502,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.850859,
img_05520,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.094656,
img_05523,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.092076,
img_05553,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.640858,
img_05564,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.818620,
img_05577,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006579,
img_05578,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.426238,
img_05592,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.048079,
img_05596,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.816424,
img_05618,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.333528,
img_05624,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.637453,
img_05636,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.879013,
img_05661,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.695993,
img_05675,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.014235,
